,URL,Title,Text,Time
10,https://www.moneycontrol.com/news/recommendations/neutral-hdfc-life-insurance-targetrs-625-motilal-oswal_14386421.html,Neutral HDFC Life Insurance; target of Rs 625: Motilal Oswal,"Motilal Oswal 's research report on HDFC Life Insurance, HDFC Life (HDFCLIFE) reported improvement in new business APE, led by Individual Protection/PAR and Group savings business while the trend in ULIPs remained weak in 2QFY21. VNB margins improved to 25.6% led by rise in retail Protection/Annuity business and cost control. Thus, Absolute VNB grew 22% YoY during 2QFY21. On the persistency front, better trends were witnessed in the PAR/Protection business, and thus, 13th/25th month persistency improved by 200bp/400bp. Overall, shareholders’ PAT grew ~6% YoY to INR3.3b during 2QFY21., Outlook, Overall, we expect HDFCLIFE to reflect 17% VNB growth over FY20-23E. By FY23E, we expect margins to improve to ~26.4% and operating RoEV to remain steady at ~18%. Maintain Neutral., For all recommendations report, click here, Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions., ,  Read More",no time
11,https://www.moneycontrol.com/news/recommendations/buy-hdfc-life-insurance-targetrs-671-sharekhan_14386361.html,Buy HDFC Life Insurance; target of Rs 671: Sharekhan,"Sharekhan's research report on HDFC Life Insurance, HLIC’s results came largely in line with expectations for Q2FY2021, indicating steady recovery from the impact of COVID-19. The insurance sector’s growth potential is huge in India; factors like large protection gap, retiral needs, expanding per capita income etc are key long-term growth drivers. We believe strong players such as HLIC are likely to gain disproportionally from the opportunity. The stock is at a valuation of 4.1x/3.4x its FY2022E/FY2023E EVPS. Well-diversified product bouquet (no segment contributing more than 30% of the APE), strong brand image and strong metrics make HLIC attractive., Outlook, We recommend Buy on HDFC Life Insurance (HLIC) with price target of Rs. 671; we expect HLIC to deliver ~24% VNB margins over the next 2-3 years (on a normalised basis)., For all recommendations report, click here, Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions., ,  Read More",no time
12,https://www.moneycontrol.com/news/recommendations/buy-hdfc-standard-life-insurance-targetrs-691-emkay-global-financial_14386321.html,Buy HDFC Standard Life Insurance; target of Rs 691: Emkay Global Financial,"Emkay Global Financial's report on HDFC Standard Life Insurance, VNB margins surged 80bps qoq to 25.7% (+140bps qoq) in Q2FY21 (25.1% for H1FY21) due to a change in product mix and active role of distribution mix. Absolute VNB grew by ~22% yoy after a ~42.9% yoy fall in the last quarter amid Covid-19-related lockdowns. HDFC Life has utilized its distribution mix in the most effective manner. In spite of a steep rise in the share of bancassurance channel to ~60% of distribution mix (vs. ~50% in FY20), the share of ULIPs stood at ~23%, whereas savings products grew to ~66% (vs. ~60% in FY20). Demand for term plans may rise as demand for credit protect policies normalizes. The firm’s balanced product mix provides a cushion against any business cyclicality while, at the same time, taking advantage of the underpenetrated protection market. We expect margins to improve gradually with the rising share of protection plans and increasing penetration in geographies., Outlook, We maintain our estimates and expect VNB to grow at a 13.4% CAGR to Rs28.3bn over FY20-23E, with a ~19% CAGR (due to a low base) in EV to Rs0.35tn by FY23E. We retain Buy/OW in EAP, with a TP of Rs691, corresponding to ~4x P/FY23E EV., For all recommendations report, click here, Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions., ,  Read More",no time
13,https://www.moneycontrol.com/news/results/hdfc-life-standalone-september-2020-net-sales-at-rs-35475-crore-down-154-y-o-y_14383361.html,"HDFC Life Standalone September 2020 Net Sales at Rs 354.75 crore, down 1.54% Y-o-Y",", Net Sales at Rs 354.75 crore in September 2020 down 1.54% from Rs. 360.31 crore in September 2019., Quarterly Net Profit at Rs. 326.09 crore in September 2020 up 5.64% from Rs. 308.69 crore in September 2019., EBITDA stands at Rs. 326.21 crore in September 2020 down 0.17% from Rs. 326.77 crore in September 2019., HDFC Life EPS has increased to Rs. 1.61 in September 2020 from Rs. 1.53 in September 2019., HDFC Life shares closed at 570.50 on October 19, 2020 (NSE) and has given 12.24% returns over the last 6 months and -6.67% over the last 12 months., ",no time
14,https://www.moneycontrol.com/news/business/private-life-insurers-backblackweighted-received-premiums-says-motilal-oswal-report_14347541.html,"Private life insurers back in black in weighted received premiums, says Motilal Oswal report","The private life insurance companies are back in black as far as the weighted received premiums are concerned. A report by Motilal Oswal Institutional Equities showed that after reporting six consecutive months of decline, private players’ individual weighted received premium (WRP) rebounded at 3.6 percent year-on-year (YoY) in September., Here, weighted received premium (WRP) which is a measure of premium received on individual products. It is the sum of the first-year premium on renewal policies and 10 percent of single premium policies., Life Insurance Corporation of India posted a 4.8 percent YoY growth in the WRP in September 2020. Overall, the life insurance industry (LIC and private players) posted growth of 4.1 percent YoY., , ""The overall industry, which has reported decline since the COVID-19 outbreak, has thus reverted to the positive trajectory for the first time since January 2020,"" said the Motilal Oswal report., Among the listed players, HDFC Life Insurance reported robust growth of 43 percent YoY, followed by Max Life (16 percent YoY growth), while SBI Life posted 4 percent YoY decline., On the other hand, ICICI Prudential Life Insurance saw a 24 percent YoY decline in WRP in September., The report said that mid-sized players reported healthy trends. Aditya Birla Sun Life Insurance posted 36 percent YoY growth in WRP while Tata AIA saw a 25 percent growth in September., , As per the report, the combined market share of listed players – SBI Life, ICICI Prudential Life, HDFC Life, and Max Life – on an individual WRP basis stood at ~61 percent as of September 2020., It added that Tata AIA Life, Bajaj Allianz Life, and Aditya Birla Sun Life are getting firmly positioned among the 5–7th largest private insurers on individual WRP basis., On individual WRP basis, SBI Life had the highest market share in the private sector of 22 percent. HDFC Life came second with market share of 16.1 percent as of September while ICICI PruLife was third with 11.6 percent market share.",no time
15,https://www.moneycontrol.com/news/stocks-views/hot-stocks-|-hdfc-life-hul-icici-bank-can-give-12-returnshort-term_14264841.html,"Hot Stocks | HDFC Life, HUL, ICICI Bank can give 12% return in short-term",", Nifty is trading between the short and medium-term averages and a breakdown below the 50-day average placed at 11,180 would push the markets lower., On the higher side, multiple resistances at 11,650-11,700 levels would cap the upside., The breadth continues to remain weak with swift correction in midcap and smallcap indices from their recent highs after a sharp up-move over the last few months., The geopolitical concerns between India-China and global market volatility would continue to weigh on markets in the immediate term., Bank Nifty is near its strong support levels of 21,800-22,000 and it gives a good opportunity to add longs in private banking stocks after the correction from its 200-day average., Nifty Metals could see some corrective action as double top on monthly charts and price action over the past few days confirm a down move from the current levels., Here are three buy calls for the next 2-3 weeks:, HDFC Life Insurance Company | Buy | LTP: Rs 602.65 | Target price: Rs 675 | Stop loss: Rs 565 | Upside: 12%, The stock has completed its corrective price action from the recent high of Rs 647., Daily RSI has also reversed upwards from the lower range and is trading above the long-term average indicating a bullish setup., Multiple support levels in the range of Rs 555-565, being the 100 and 200-day averages, offer a good risk-reward ratio from the current levels., Hindustan Unilever (HUL) | Buy | LTP: Rs 2,134.70 | Target price: Rs 2,400 | Stop loss: Rs 1,965 | Upside: 12%, The stock has closed near its long-term support zone and witnessed positive pullbacks from the current levels on various counts., Weekly RSI has crossed from its average line, indicating a strong breakout and the sector is also in positive momentum which could get the stock to test the intermediate-high as the potential target over the next few months., ICICI Bank | Buy | LTP: Rs 371.50 | Target price: Rs 415 | Stop loss: Rs 345 | Upside: 12%, ICICI Bank has witnessed good correction from its 200-day average and is now trading near multi-week average supports., The recent correction is a good entry point to accumulate the stock as the risk-reward is in favour of a long up-move from the current levels., Daily RSI is trading above 40 levels indicating a bullish setup for the stock., (The author is Senior Research Analyst at Reliance Securities), Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",no time
16,https://www.moneycontrol.com/news/stocks-views/four-sectors-20-stocks-that-look-attractive-after-june-quarter-earnings_14205181.html,"Four sectors, 20 stocks that look attractive after June quarter earnings","Prashanth Tapse, Looking beyond and after June quarter earnings, investors are now flocking to virus-resilient sectors in the market. And despite COVID-19 severely hampering economic activity, markets consistently surged on better-than-expected June quarter earnings and on hopes of COVID-19 vaccine. Indian investor sentiment was also boosted by domestic liquidity, which continued to drive Indian equities in tandem with global markets., Even management commentary gave the market a confident outlook to withstand businesses against the COVID spread and its impact. With unlocking formulas supporting phased re-opening of economic activity, market started discounting the severity of impact of virus spread over businesses, going forward. But it seems like more businesses are dealing with coronavirus and markets have learnt to live with it., Here are sectors which we believe investors should focus on and invest in after June quarter earnings session:, Life Insurance a sweet spot sector: Life Insurance Corporation (LIC) clocked a sharp 40 percent month-on-month growth in individual premiums in July and August, led by a jump in the sales of big-ticket pension and term assurance plans. We believe life insurance space in India has been gaining significant traction, with top private sector players delivering strong performances over the past two to three years. We expect private insurance companies like HDFC Life, SBI Life and ICICI Prudential Life could see the same traction in premium collection growth., Defence sector stocks to be in action on the back of Atma Nirbhar Bharat boost: The procurements will focus on indigenous design and development. Platforms and equipment worth Rs 31,130 crore will be procured from Indian companies and they will be manufactured in India. In the last 5 years, India has spent Rs 3.5 trillion on import of defence items and expects the opportunities of Rs 4 trillion in next 5 years, hence defence stocks like Bharat Dynamics, Bharat Electronics, ZenTech, Cochin Shipyard, HAL and L&T are set to benefit., The real estate sector can see a boost in the coming quarter: The Centre makes a countrywide effort to push affordable housing and Maharashtra is considering reducing stamp duty on real estate from 5 percent to 2-3 percent in order to give a boost to the industry. The government recently appointed a committee, under the chairmanship of HDFC head Deepak Parekh, to make recommendations to boost the sector. One of its recommendations was to cut stamp duty by 50 percent. Realty & building material stocks to be focused in coming quarters. We like Kolte-Patil, Godrej Properties, Sobha, Brigade Enterprises, Raymond, Ashiana Housing etc. Paints /Tiles stocks are also to follow the trend., Government's move to build a better infrastructure sector: National Infrastructure Pipeline will ease COVID hit on the economy. Government has identified about 7,000 projects in different sectors that will be part of the National Infrastructure Pipeline. The National Infrastructure Pipeline will play a crucial role in resurrecting the country's economy from the impact of the corona outbreak and the country is going to spend more than Rs 100 lakh crore on this. Hence we are bullish on stocks such as Larsen & Toubro, Ashoka buildcon, Dilip Buildcon, KEC International and KNR Construction., The author is AVP Research at Mehta Equities., Disclaimer: The views and investment tips expressed by investment expert on Moneycontrol.com are his own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",no time
17,https://www.moneycontrol.com/news/business/demand-for-term-insurance-will-sustain-post-covid-19-says-hdfc-life39s-cmo_14193601.html,"Demand for term insurance will sustain post COVID-19, says HDFC Life's CMO","The coronavirus pandemic has made consumers realise the importance of life insurance, said Pankaj Gupta, senior executive vice-president (Sales) and chief marketing officer (CMO), HDFC Life Insurance., Today, insurance, specifically life and health covers, has become a necessity, he said., ""Global trends reflect that insurance and financial planning are among people’s top priorities in such a crisis,” he told BestMediaInfo.com., Gupta said HDFC Life has witnessed an improvement in the number of policies sold, as well as the average ticket size for the protection business, in the first quarter of FY21., ""There is an increased awareness around the need for protection and the inadequacy of the insurance coverage that people currently have. This has led to a surge in the demand for term insurance, and we believe that the trend is likely to sustain,"" he said., COVID-19 Vaccine, Frequently Asked Questions, A vaccine works by mimicking a natural infection. A vaccine not only induces immune response to protect people from any future COVID-19 infection, but also helps quickly build herd immunity to put an end to the pandemic. Herd immunity occurs when a sufficient percentage of a population becomes immune to a disease, making the spread of disease from person to person unlikely. The good news is that SARS-CoV-2 virus has been fairly stable, which increases the viability of a vaccine., There are broadly four types of vaccine — one, a vaccine based on the whole virus (this could be either inactivated, or an attenuated [weakened] virus vaccine); two, a non-replicating viral vector vaccine that uses a benign virus as vector that carries the antigen of SARS-CoV; three, nucleic-acid vaccines that have genetic material like DNA and RNA of antigens like spike protein given to a person, helping  human cells decode genetic material and produce the vaccine; and four, protein subunit vaccine wherein the recombinant proteins of SARS-COV-2 along with an adjuvant (booster) is given as a vaccine., Vaccine development is a long, complex process. Unlike drugs that are given to people with a diseased, vaccines are given to healthy people and also vulnerable sections such as children, pregnant women and the elderly. So rigorous tests are compulsory. History says that the fastest time it took to develop a vaccine is five years, but it usually takes double or sometimes triple that time., Track this LIVE blog for all the latest updates on coronavirus pandemic, The business has started to pick up on a month-on-month basis, and we are seeing higher traction, especially in the individual protection business, he added., Speaking about the company's communication strategy, which had to change due to the pandemic, Gupta said genuine empathy for customers is very important., “In the initial days, our role was to ensure that we remain relevant by engaging with our consumers and finding ways to assist them in taking the right financial decisions. Recently, we also launched a term insurance campaign to build awareness around the importance of protecting our loved ones in these uncertain times,"" he said., He further said it is important to have the right media mix to reach out to the right consumer., “Media buying and overall strategy need a relook due to the changes in consumer behaviour and consumption trends. Television and a host of digital mediums have seen a spike in viewership, and we believed these to be the best-suited touch-points for our communication efforts for the current campaign,” he added., Click here for Moneycontrol's coverage of the COVID-19 outbreak",no time
18,https://www.moneycontrol.com/news/business/life-insurers-see-first-signsgrowth-since-lockdown-premium-69-upjuly_14138161.html,"Life insurers see first signs of growth since lockdown, premium 6.9% up in July","Showing the first signs of growth in FY21, the new business premium of life insurers saw a 6.9 percent year-on-year (YoY) growth to Rs 22,986.10 crore in July., Ever since the coronavirus outbreak in India and the subsequent lockdown from March 25, this is the first month that life insurers have seen a growth in first year premium collection., Data from Insurance Regulatory and Development Authority of India (IRDAI) showed that, while for the April 1 to July 31 period the life insurers saw a 12 percent YoY decline in premium to Rs 72,321.53 crore, July was an outlier., In the industry, private insurers saw a 26 percent YoY growth in first-year premium collection to Rs 7,815.14 crore in July 2020. Life Insurance Corporation of India (LIC) saw a flat premium (decline of 0.9 percent YoY) of Rs 15,170.95 crore., Among the listed insurers, HDFC Life Insurance posted a 40.8 percent YoY increase in new premium to Rs 1,975.75 crore. ICICI Prudential Life Insurance saw a 10 percent YoY decline in new premiums to Rs 848.74 crore. SBI Life Insurance saw a 42 percent YoY rise in first-year premium to Rs 1,909.03 crore in July 2020., , The first-year premium collection data for July 2020 showed that all bank-led insurers started seeing positive growth. This is amidst an easing of the lockdown across India and more customers walking into bank branches., Since March, life insurers have been seeing a double-digit decline in new premiums. In March, there was a 32 percent YoY decline in first-year premium., In April 2020, the decline was at 32.6 percent. Life insurers' new premiums saw a 25.4 percent YoY decline in May 2020 while in June 2020 life insurers saw a 10.5 percent decline in new premiums compared to a year-ago., Bank-led players see growth in premiums, For July, IndiaFirst Life Insurance that has Bank of Baroda and Andhra Bank (now merged with Union Bank of India) as the bank promoters saw a 251.2 percent YoY growth in new premium to Rs 385.87 crore., Star Union Dai-ichi Life Insurance that has Bank of India and Union Bank as its Indian promoters saw a 109.3 percent YoY growth in new premium to Rs 85.4 crore in July., Another life insurer, Canara HSBC OBC Life that has Canara Bank, HSBC and Oriental Bank of Commerce (now merged with Punjab National Bank) also saw a 20.7 percent YoY growth in premium to Rs 111 crore in July., Industry officials are of the view that once public transport like local trains and metro rail resumes across the country, there will be a further improvement in new premium collection for life insurers.",no time
19,https://www.moneycontrol.com/news/recommendations/hold-hdfc-life-insurance-company-targetrs-685-anand-rathi_14102081.html,Hold HDFC Life Insurance Company; target of Rs 685: Anand Rathi,"Anand Rathi 's research report on HDFC Life Insurance Company, HDFC Life Insurance Company Ltd. reported 10.3% year-over-year (y/y) decline in gross premium to Rs.58,626 million in Q1FY21, mainly due to de-growth in new business premium. However, renewal premium witnessed decent growth of 24.1% y/y. Net premium income (net of reinsurance) decreased 11.2% y/y Rs.57,337 million in the quarter. The company sold about 1,90,000 policies in the quarter, registering a degrowth of 4%. The quarter witnessed lower commission expenses along with reduced benefits and change in actuarial liabilities. Profit after tax increased 5.8 % y/y to Rs.4,505 million as new business strain was offset by continued profit from back book., Outlook, We continue to remain positive on the company with HOLD rating and a target price of Rs.685 per share., , For all recommendations report, click here, Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.,  Read More",no time
20,https://www.moneycontrol.com/news/recommendations/neutral-hdfc-life-insurance-targetrs-600-motilal-oswal_14067421.html,Neutral HDFC Life Insurance; target of Rs 600: Motilal Oswal,"Motilal Oswal 's research report on HDFC Life Insurance, HDFC Life’s (HDFCLIFE) reported weak business trends with new business APE declined 30% YoY affected by lockdown and weak buyer sentiment towards ULIP segment while the individual protection & PAR reflected strong traction. Persistency across cohorts declined – 13th/61st months persistency decreased by 140bp/20bp QoQ. 1QFY21 VNB declined 43% YoY, and thus, VNB margins moderated to 24.3% (v/s 29.8% in 1QFY20) on the back of lower mix of non-PAR savings. Overall, we expect VNB margins to gradually improve to ~26% by FY22E, led by balanced product mix. Maintain Neutral., Outlook, Overall, we expect operating RoEV to remain steady at ~18%. HDFCLIFE currently trades at rich valuations, and thus, offers limited upside, in our view. We value the stock at INR600, corresponding to 4.1x FY22E EV. Maintain Neutral., , For all recommendations report, click here, Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.,  Read More",no time
21,https://www.moneycontrol.com/news/business/hdfc-life-insurance-q1-net-profit58_14063101.html,HDFC Life Insurance Q1 net profit up 5.8%,"Private life insurer HDFC Life Insurance posted a 5.8 percent year-on-year (YoY) increase in its June quarter (Q1) consolidated net profit at Rs 450.54 crore., This was on the back of an improvement in its investment income even as there was a decline in the net premium income., Vibha Padalkar, MD & CEO, HDFC Life said, ""Business has started to pick up on a month-on-month basis and we are seeing higher traction, especially in the individual protection business. As the situation begins to normalise, we expect life insurance to emerge as an important avenue for both protection as well as long term savings, and consequently help attract a higher quantum of inflows from Indian households."", When it comes to the Coronavirus-led claims, Padalkar said that there are 41 claims filed so far out of which 39 are valid. She added that the claim value is less than Rs 2 crore., The company had made a provision of Rs 41 crore for COVID-19 at the end of FY20 and has now carried these reserves forward., The total annualised premium equivalent (APE) declined by 30 percent YoY to Rs 1,198 crore in Q1. New business also saw a 33 percent YoY decline to Rs 2,623 crore in the June quarter., APE refers to 100 percent of regular premiums and 10 percent of single premiums collected in a year., The value of new business (VNB) declined 53 percent YoY to Rs 291 crore in Q1. New business margins stood at 24.3 percent in the June quarter as against 29.8 percent in the year-ago period., VNB is the present value of expected future earnings from new policies written during a specified period and it reflects the additional value to shareholders expected to be generated through the activity of writing new policies during a specified period.",no time
22,https://www.moneycontrol.com/news/business/capital-raising-committeehdfc-life-to-meetjuly-23-for-proposed-rs-600-crore-fundraising-plan_14062041.html,Capital raising committee of HDFC Life to meet on July 23 for proposed Rs 600-crore fundraising plan,"The capital raising committee of HDFC Life Insurance Company will meet on Thursday to consider raising funds up to Rs 600 crore through issuance of debentures., In a regulatory filing, HDFC Life Insurance Company has said that a meeting of the capital raising committee (CRC) of the board of directors of the company is scheduled to be held on July 23 to approve the said borrowing plan., The CRC meeting, it said, will consider and approve the proposed issuance of up to 6,000 unsecured, rated, listed, subordinated, redeemable, non-convertible fully paid-up debentures of the aggregate nominal value of up to Rs 600 crore, the filing said., The private sector life insurer said it will raise the money in one or more tranches, on private placement basis, subject to regulatory and other approvals., The company had got an in-principle approval from the board in April this year for this fundraising plan., HDFC Life Insurance Company is scheduled to declare its earnings for first quarter of this fiscal year 2020-21 later in the day., Shares of the company were trading at Rs 614.30 apiece on BSE, down 0.46 percent from its previous close.",no time
23,https://www.moneycontrol.com/news/recommendations/neutral-hdfc-standard-life-insurancetargetrs-575-motilal-oswal_14056501.html,Neutral HDFC Standard Life Insurance ; target of Rs 575: Motilal Oswal,"Motilal Oswal 's research report on HDFC Standard Life Insurance, HDFC Life's Annual Report reaffirms our view that it would continue to focus on maintaining a balanced product mix across the Savings and Protection businesses, with an emphasis on product innovation / superior customer service. In the near term, there continues to be a higher focus on the Protection and Non-PAR segments as they are relatively simpler products to transact through the Digital channel. The Annuity business is also gaining momentum; thus, its share has improved to ~16% of new business premium (NBP). This would enable steady growth in value of new business (VNB) margins. Improvement in persistency, led by a focus on better quality business, the leveraging of technological capabilities, and need-based selling resulted in surrenders declining to ~35% in FY20 from ~76% in FY15. Furthermore, the Agency channel delivered 13th month persistency at 91% v/s 85% in Banca, reflecting the distribution strength the company has built. The percentage of risk retained in the Individual business reduced to 33% v/s 37% in FY19, and risk retained in the Group business to 79% v/s 86% in FY19. Investments in technology have positively impacted, with policy issuance TAT having reduced to <4 hours from 2 days earlier; ~77% of new business policies are auto-underwritten. -, Outlook, Overall, we believe HDFCLIFE would continue to deliver better business growth than peers, led by product innovation. Overall, we estimate the VNB margin to gradually improve to ~27% by FY22E (25.9% in FY20), while the operating RoEV would remain steady at ~19%. HDFCLIFE currently trades at rich valuations and thus offers limited upside, in our view. We value the stock at INR575, corresponding to 4.1x FY22 EV. Maintain Neutral., , For all recommendations report, click here, Disclaimer: The views and investment tips expressed by investment experts/broking houses/rating agencies on moneycontrol.com are their own, and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.,  Read More",no time
24,https://www.moneycontrol.com/news/business/coronavirus-lockdown-life-insurers39-new-premium-down-254may-2020_13881721.html,Coronavirus lockdown: Life insurers' new premium down 25.4% in May 2020,"The nationwide lockdown due to the coronavirus outbreak that began on March 25 continued to have an impact on the new premium collections of life insurers with first-year collections down 25.4 percent year-on-year (YoY) to Rs 13,739.01 crore in May 2020., Here, private insurers as well as Life Insurance Corporation of India (LIC) saw a decrease in premium collection. LIC saw a 24.3 percent YoY drop in premium to Rs 10,211.53 crore in May 2020 while private insurers saw a 28.3 percent decrease to Rs 3,527.48 crore., Due to the lockdown, bank and insurance branches have been operating with minimal staff. Customers have also avoided visiting branches as a safety precaution on one hand, while home visits by agents have also hit a pause due to societies not allowing non-residents amidst COVID-19 fears., The only life insurers to see growth in new premiums in May 2020 were Aviva Life, Canara HSBC OBC Life and Tata AIA Life., For FY21, data from Insurance Regulatory and Development Authority of India (IRDAI) showed that the premium collection for the April-May period dropped 28 percent YoY to Rs 20,466.76 crore., COVID-19 Vaccine, Frequently Asked Questions, A vaccine works by mimicking a natural infection. A vaccine not only induces immune response to protect people from any future COVID-19 infection, but also helps quickly build herd immunity to put an end to the pandemic. Herd immunity occurs when a sufficient percentage of a population becomes immune to a disease, making the spread of disease from person to person unlikely. The good news is that SARS-CoV-2 virus has been fairly stable, which increases the viability of a vaccine., There are broadly four types of vaccine — one, a vaccine based on the whole virus (this could be either inactivated, or an attenuated [weakened] virus vaccine); two, a non-replicating viral vector vaccine that uses a benign virus as vector that carries the antigen of SARS-CoV; three, nucleic-acid vaccines that have genetic material like DNA and RNA of antigens like spike protein given to a person, helping  human cells decode genetic material and produce the vaccine; and four, protein subunit vaccine wherein the recombinant proteins of SARS-COV-2 along with an adjuvant (booster) is given as a vaccine., Vaccine development is a long, complex process. Unlike drugs that are given to people with a diseased, vaccines are given to healthy people and also vulnerable sections such as children, pregnant women and the elderly. So rigorous tests are compulsory. History says that the fastest time it took to develop a vaccine is five years, but it usually takes double or sometimes triple that time., LIC saw a 26.5 percent YoY decrease in new premiums to Rs 13,793.18 crore in the April 1-May 31 period. Private insurers saw a 30.7 percent dip in premiums to Rs 6,673.58 crore., Also read: Life insurers' collections down nearly 33% in April, Among the private insurers, HDFC Life posted a 50.2 percent YoY decrease in new premium for the April 1-May 31 period at Rs 1,306.50 crore. ICICI Prudential Life Insurance saw a 29.6 percent drop in new premiums to Rs 934.92 crore while SBI Life saw a 15.5 percent decrease to Rs 1,555.91 crore., A handful of private insurers that saw a growth in new premium in this period (April-May) were Aditya Birla Sun Life, Aviva Life, Canara HSBC OBC Life, Edelweiss Tokio Life and Tata AIA Life., Since March 2020, life insurers have been seeing a steady dip in new premium collection. The industry saw a 32.2 percent YoY decrease in new premium collection to Rs 25,409.30 crore in March., In April 2020 as well, first-year premium collections saw a 32.6 percent YoY drop to Rs 6,727.74 crore., Follow our full coverage of the coronavirus pandemic here.",no time
25,https://www.moneycontrol.com/news/business/coronavirus-crisis-|-new-premiums-for-life-insurers-down-nearly-33april-2020_13760681.html,Coronavirus crisis | New premiums for life insurers down nearly 33% in April 2020,"The coronavirus (COVID-19) pandemic and the lockdown to contain the spread has impacted the life insurance premium collection for April 2020. According to data from the Insurance Regulatory and Development Authority of India (IRDAI) first-year premium collections declined 32.6 percent year-on-year (YoY) to Rs 6,727.74 crore in April 2020., Premium collected by Life Insurance Corporation of India (LIC) declined 32 percent YoY to Rs 3,581.65 crore in April 2020, while for private life insurers it dipped 33.3 percent to Rs 3,146.09 crore., Among listed insurers, HDFC Life Insurance's new premium collection fell 52.3 percent YoY to Rs 688.89 crore in April while for ICICI Prudential Life Insurance it fell 59.5 percent to Rs 256.19 crore. For SBI Life Insurance, it remained nearly flat at Rs 917.43 crore in April., Also read: Live updates from Coronavirus pandemic in India, The only life insurers to report growth in new premiums in April 2020 were Aditya Birla Sun Life, Aviva Life, Bajaj Allianz Life, Edelweiss Tokio Life and Tata AIA Life., COVID-19 Vaccine, Frequently Asked Questions, A vaccine works by mimicking a natural infection. A vaccine not only induces immune response to protect people from any future COVID-19 infection, but also helps quickly build herd immunity to put an end to the pandemic. Herd immunity occurs when a sufficient percentage of a population becomes immune to a disease, making the spread of disease from person to person unlikely. The good news is that SARS-CoV-2 virus has been fairly stable, which increases the viability of a vaccine., There are broadly four types of vaccine — one, a vaccine based on the whole virus (this could be either inactivated, or an attenuated [weakened] virus vaccine); two, a non-replicating viral vector vaccine that uses a benign virus as vector that carries the antigen of SARS-CoV; three, nucleic-acid vaccines that have genetic material like DNA and RNA of antigens like spike protein given to a person, helping  human cells decode genetic material and produce the vaccine; and four, protein subunit vaccine wherein the recombinant proteins of SARS-COV-2 along with an adjuvant (booster) is given as a vaccine., Vaccine development is a long, complex process. Unlike drugs that are given to people with a diseased, vaccines are given to healthy people and also vulnerable sections such as children, pregnant women and the elderly. So rigorous tests are compulsory. History says that the fastest time it took to develop a vaccine is five years, but it usually takes double or sometimes triple that time., In terms of the number of new policies/schemes sold, there was a 67.6 percent YoY decrease in policy sales to 416,200 in April 2020. New policy sales for LIC fell 80.2 percent YoY while for private insurers there was a 33.7 percent YoY decline., A lockdown had been announced in India to minimise COVID-19 spread from March 25 onwards. This has now been extended till May 17 with some relaxations provided to regions falling in the green and orange zones., , Kotak Institutional Equities said in a report that private life insurance players reported 40 percent YoY decline in individual APE in April 2020 despite the lockdown during the entire month. The report said this is better than the expectations of about 90-95 percent decline., “Demand for protection policies and spill-over from the year-end pipeline were the likely drivers. Subdued capital markets acted as a dampener, inflows to equity-oriented mutual funds were muted at Rs 44 billion in April 2020 as compared to Rs 96 billion per month in the previous two months,” said the report., APE refers to annualised premium equivalent which includes 100 percent of regular premiums and 10 percent of single premiums., Among large private players, Kotak said in the report, ICICI PruLife individual APE was down 55 percent and SBI Life down 73 percent. Individual APE for HDFC and Max Life Insurance declined 28 percent and 20 percent, respectively., It is likely that renewal premiums of life insurers would be impacted as well. This is because IRDAI has allowed time till May 30, 2020 to pay the renewal premiums falling due in March and April 2020., Follow our full coverage of the coronavirus pandemic here.",no time
